"id","value","value_type_code","unit_code","calculation_code","industry_branch_code","payroll_year","payroll_quarter"
741383351,33796,5958,200,200,M,2008,4
741383355,31745,5958,200,200,M,2009,1
741383356,29858,5958,200,200,M,2009,2
741383357,30103,5958,200,200,M,2009,3
741383358,35459,5958,200,200,M,2009,4
741383362,29011,5958,200,200,M,2010,1
741383363,30539,5958,200,200,M,2010,2
741383364,31939,5958,200,200,M,2010,3
741383365,34918,5958,200,200,M,2010,4
741383369,30744,5958,200,200,M,2011,1
741383370,31630,5958,200,200,M,2011,2
741383371,31373,5958,200,200,M,2011,3
741383372,35741,5958,200,200,M,2011,4
741383376,31553,5958,200,200,M,2012,1
741383377,32421,5958,200,200,M,2012,2
741383378,30689,5958,200,200,M,2012,3
741383379,36604,5958,200,200,M,2012,4
741383383,30836,5958,200,200,M,2013,1
741383384,31455,5958,200,200,M,2013,2
741383385,30789,5958,200,200,M,2013,3
741383386,34219,5958,200,200,M,2013,4
741383402,9692,5958,200,200,N,2000,1
741383403,10283,5958,200,200,N,2000,2
741383404,10375,5958,200,200,N,2000,3
741383405,11465,5958,200,200,N,2000,4
741383409,10345,5958,200,200,N,2001,1
741383410,11077,5958,200,200,N,2001,2
741383411,11341,5958,200,200,N,2001,3
741383412,12371,5958,200,200,N,2001,4
741383416,11208,5958,200,200,N,2002,1
741383417,11733,5958,200,200,N,2002,2
741383418,12181,5958,200,200,N,2002,3
741383419,13333,5958,200,200,N,2002,4
741383423,11436,5958,200,200,N,2003,1
741383424,11950,5958,200,200,N,2003,2
741383425,12169,5958,200,200,N,2003,3
741383426,13205,5958,200,200,N,2003,4
741383430,12057,5958,200,200,N,2004,1
741383431,12710,5958,200,200,N,2004,2
741383432,12972,5958,200,200,N,2004,3
741383433,14050,5958,200,200,N,2004,4
741383437,12625,5958,200,200,N,2005,1
741383438,13106,5958,200,200,N,2005,2
741383439,13447,5958,200,200,N,2005,3
741383440,14773,5958,200,200,N,2005,4
741383444,13546,5958,200,200,N,2006,1
741383445,14159,5958,200,200,N,2006,2
741383446,14348,5958,200,200,N,2006,3
741383447,15723,5958,200,200,N,2006,4
741383451,14391,5958,200,200,N,2007,1
741383452,15034,5958,200,200,N,2007,2
741383453,15179,5958,200,200,N,2007,3
741383454,16338,5958,200,200,N,2007,4
741383458,15086,5958,200,200,N,2008,1
741383459,15280,5958,200,200,N,2008,2
741383460,15588,5958,200,200,N,2008,3
741383461,16154,5958,200,200,N,2008,4
741383465,15431,5958,200,200,N,2009,1
741383466,15603,5958,200,200,N,2009,2
741383467,15913,5958,200,200,N,2009,3
741383468,16736,5958,200,200,N,2009,4
741383472,15420,5958,200,200,N,2010,1
741383473,15682,5958,200,200,N,2010,2
741383474,15835,5958,200,200,N,2010,3
741383475,16834,5958,200,200,N,2010,4
741383479,16041,5958,200,200,N,2011,1
741383480,16313,5958,200,200,N,2011,2
741383481,16590,5958,200,200,N,2011,3
741383482,17243,5958,200,200,N,2011,4
741383486,16653,5958,200,200,N,2012,1
741383487,16991,5958,200,200,N,2012,2
741383488,16792,5958,200,200,N,2012,3
741383489,17726,5958,200,200,N,2012,4
741383493,16236,5958,200,200,N,2013,1
741383494,16658,5958,200,200,N,2013,2
741383495,16885,5958,200,200,N,2013,3
741383496,17538,5958,200,200,N,2013,4
741383512,13538,5958,200,200,O,2000,1
741383513,16156,5958,200,200,O,2000,2
741383514,14456,5958,200,200,O,2000,3
741383515,17691,5958,200,200,O,2000,4
741383519,14767,5958,200,200,O,2001,1
741383520,17629,5958,200,200,O,2001,2
741383521,15622,5958,200,200,O,2001,3
741383522,19347,5958,200,200,O,2001,4
741383526,15581,5958,200,200,O,2002,1
741383527,19540,5958,200,200,O,2002,2
741383528,17404,5958,200,200,O,2002,3
741383529,21260,5958,200,200,O,2002,4
741383533,17424,5958,200,200,O,2003,1
741383534,20997,5958,200,200,O,2003,2
741383535,18378,5958,200,200,O,2003,3
741383536,22599,5958,200,200,O,2003,4
741383540,18899,5958,200,200,O,2004,1
741383541,20608,5958,200,200,O,2004,2
741383542,19912,5958,200,200,O,2004,3
741383543,24002,5958,200,200,O,2004,4
741383547,20949,5958,200,200,O,2005,1
741383548,21950,5958,200,200,O,2005,2
741383549,21830,5958,200,200,O,2005,3
741383550,24235,5958,200,200,O,2005,4
741383554,22096,5958,200,200,O,2006,1
741383555,23220,5958,200,200,O,2006,2
741383556,22946,5958,200,200,O,2006,3
741383557,24876,5958,200,200,O,2006,4
741383561,23619,5958,200,200,O,2007,1
741383562,24691,5958,200,200,O,2007,2
741383563,24723,5958,200,200,O,2007,3
741383564,27115,5958,200,200,O,2007,4
741383568,24339,5958,200,200,O,2008,1
741383569,25493,5958,200,200,O,2008,2
741383570,25695,5958,200,200,O,2008,3
741383571,29278,5958,200,200,O,2008,4
741383575,25240,5958,200,200,O,2009,1
741383576,26305,5958,200,200,O,2009,2
741383577,26785,5958,200,200,O,2009,3
741383578,29808,5958,200,200,O,2009,4
741383582,26005,5958,200,200,O,2010,1
741383583,26662,5958,200,200,O,2010,2
741383584,26373,5958,200,200,O,2010,3
741383585,28734,5958,200,200,O,2010,4
741383589,24922,5958,200,200,O,2011,1
741383590,25827,5958,200,200,O,2011,2
741383591,26270,5958,200,200,O,2011,3
741383592,28304,5958,200,200,O,2011,4
741383596,25451,5958,200,200,O,2012,1
741383597,26344,5958,200,200,O,2012,2
741383598,26443,5958,200,200,O,2012,3
741383599,28585,5958,200,200,O,2012,4
741383603,25470,5958,200,200,O,2013,1
741383604,26725,5958,200,200,O,2013,2
741383605,26335,5958,200,200,O,2013,3
741383606,28448,5958,200,200,O,2013,4
741383622,10508,5958,200,200,P,2000,1
741383623,12674,5958,200,200,P,2000,2
741383624,11409,5958,200,200,P,2000,3
741383625,14230,5958,200,200,P,2000,4
741383629,11552,5958,200,200,P,2001,1
741383630,14021,5958,200,200,P,2001,2
741383631,12759,5958,200,200,P,2001,3
741383632,15540,5958,200,200,P,2001,4
741383636,12277,5958,200,200,P,2002,1
741383637,15588,5958,200,200,P,2002,2
741383638,14175,5958,200,200,P,2002,3
741383639,17075,5958,200,200,P,2002,4
741383643,14128,5958,200,200,P,2003,1
741383644,17207,5958,200,200,P,2003,2
741383645,15432,5958,200,200,P,2003,3
741383646,19343,5958,200,200,P,2003,4
741383650,15788,5958,200,200,P,2004,1
741383651,17488,5958,200,200,P,2004,2
741383652,16846,5958,200,200,P,2004,3
741383653,20838,5958,200,200,P,2004,4
741383657,16957,5958,200,200,P,2005,1
741383658,18457,5958,200,200,P,2005,2
741383659,18337,5958,200,200,P,2005,3
741383660,21374,5958,200,200,P,2005,4
741383664,18177,5958,200,200,P,2006,1
741383665,19706,5958,200,200,P,2006,2
741383666,19431,5958,200,200,P,2006,3
741383667,22805,5958,200,200,P,2006,4
741383671,19320,5958,200,200,P,2007,1
741383672,20842,5958,200,200,P,2007,2
741383673,20937,5958,200,200,P,2007,3
741383674,23892,5958,200,200,P,2007,4
741383678,19958,5958,200,200,P,2008,1
741383679,21512,5958,200,200,P,2008,2
741383680,21623,5958,200,200,P,2008,3
741383681,25360,5958,200,200,P,2008,4
741383685,20877,5958,200,200,P,2009,1
741383686,22680,5958,200,200,P,2009,2
741383687,23006,5958,200,200,P,2009,3
741383688,27101,5958,200,200,P,2009,4
741383692,21446,5958,200,200,P,2010,1
741383693,22658,5958,200,200,P,2010,2
741383694,22481,5958,200,200,P,2010,3
741383695,25507,5958,200,200,P,2010,4
741383699,21756,5958,200,200,P,2011,1
741383700,23133,5958,200,200,P,2011,2
741383701,23236,5958,200,200,P,2011,3
741383702,26961,5958,200,200,P,2011,4
741383706,22754,5958,200,200,P,2012,1
741383707,23546,5958,200,200,P,2012,2
741383708,24057,5958,200,200,P,2012,3
741383709,27242,5958,200,200,P,2012,4
741383713,22691,5958,200,200,P,2013,1
741383714,24135,5958,200,200,P,2013,2
741383715,24635,5958,200,200,P,2013,3
741383716,27830,5958,200,200,P,2013,4
741383732,10640,5958,200,200,Q,2000,1
741383733,12254,5958,200,200,Q,2000,2
741383734,11510,5958,200,200,Q,2000,3
741383735,13466,5958,200,200,Q,2000,4
741383739,11924,5958,200,200,Q,2001,1
741383740,13860,5958,200,200,Q,2001,2
741383741,13058,5958,200,200,Q,2001,3
741383742,14899,5958,200,200,Q,2001,4
741383746,12964,5958,200,200,Q,2002,1
741383747,15844,5958,200,200,Q,2002,2
741383748,14947,5958,200,200,Q,2002,3
741383749,16910,5958,200,200,Q,2002,4
741383753,14843,5958,200,200,Q,2003,1
741383754,17129,5958,200,200,Q,2003,2
741383755,15932,5958,200,200,Q,2003,3
741383756,17929,5958,200,200,Q,2003,4
741383760,15801,5958,200,200,Q,2004,1
741383761,16648,5958,200,200,Q,2004,2
741383762,16698,5958,200,200,Q,2004,3
741383763,18347,5958,200,200,Q,2004,4
741383767,16546,5958,200,200,Q,2005,1
741383768,17261,5958,200,200,Q,2005,2
741383769,17753,5958,200,200,Q,2005,3
741383770,18866,5958,200,200,Q,2005,4
741383774,18034,5958,200,200,Q,2006,1
741383775,18805,5958,200,200,Q,2006,2
741383776,19271,5958,200,200,Q,2006,3
741383777,20056,5958,200,200,Q,2006,4
741383781,18994,5958,200,200,Q,2007,1
741383782,19921,5958,200,200,Q,2007,2
741383783,20404,5958,200,200,Q,2007,3
741383784,21344,5958,200,200,Q,2007,4
741383788,20011,5958,200,200,Q,2008,1
741383789,20695,5958,200,200,Q,2008,2
741383790,21153,5958,200,200,Q,2008,3
741383791,22833,5958,200,200,Q,2008,4
741383795,21297,5958,200,200,Q,2009,1
741383796,22447,5958,200,200,Q,2009,2
741383797,23038,5958,200,200,Q,2009,3
741383798,25292,5958,200,200,Q,2009,4
741383802,22631,5958,200,200,Q,2010,1
741383803,23301,5958,200,200,Q,2010,2
741383804,23566,5958,200,200,Q,2010,3
741383805,24865,5958,200,200,Q,2010,4
741383809,23278,5958,200,200,Q,2011,1
741383810,24405,5958,200,200,Q,2011,2
741383811,24720,5958,200,200,Q,2011,3
741383812,26310,5958,200,200,Q,2011,4
741383816,24108,5958,200,200,Q,2012,1
741383817,24801,5958,200,200,Q,2012,2
741383818,25117,5958,200,200,Q,2012,3
741383819,26279,5958,200,200,Q,2012,4
741383823,24110,5958,200,200,Q,2013,1
741383824,24986,5958,200,200,Q,2013,2
741383825,25183,5958,200,200,Q,2013,3
741383826,26244,5958,200,200,Q,2013,4
741383842,10250,5958,200,200,R,2000,1
741383843,11705,5958,200,200,R,2000,2
741383844,10892,5958,200,200,R,2000,3
741383845,12773,5958,200,200,R,2000,4
741383849,11308,5958,200,200,R,2001,1
741383850,13229,5958,200,200,R,2001,2
741383851,12596,5958,200,200,R,2001,3
741383852,14361,5958,200,200,R,2001,4
741383856,11688,5958,200,200,R,2002,1
741383857,13709,5958,200,200,R,2002,2
741383858,12733,5958,200,200,R,2002,3
741383859,14688,5958,200,200,R,2002,4
741383863,12875,5958,200,200,R,2003,1
741383864,14644,5958,200,200,R,2003,2
741383865,13591,5958,200,200,R,2003,3
741383866,15861,5958,200,200,R,2003,4
741383870,13707,5958,200,200,R,2004,1
741383871,15036,5958,200,200,R,2004,2
741383872,14540,5958,200,200,R,2004,3
741383873,17004,5958,200,200,R,2004,4
741383877,14974,5958,200,200,R,2005,1
741383878,15911,5958,200,200,R,2005,2
741383879,16010,5958,200,200,R,2005,3
741383880,17365,5958,200,200,R,2005,4
741383884,15750,5958,200,200,R,2006,1
741383885,16803,5958,200,200,R,2006,2
741383886,16628,5958,200,200,R,2006,3
741383887,18128,5958,200,200,R,2006,4
741383891,16838,5958,200,200,R,2007,1
741383892,17919,5958,200,200,R,2007,2
741383893,17623,5958,200,200,R,2007,3
741383894,19233,5958,200,200,R,2007,4
741383898,17866,5958,200,200,R,2008,1
741383899,18577,5958,200,200,R,2008,2
741383900,18441,5958,200,200,R,2008,3
741383901,20280,5958,200,200,R,2008,4
741383905,17729,5958,200,200,R,2009,1
741383906,19292,5958,200,200,R,2009,2
741383907,19335,5958,200,200,R,2009,3
741383908,21441,5958,200,200,R,2009,4
741383912,19066,5958,200,200,R,2010,1
741383913,19655,5958,200,200,R,2010,2
741383914,19528,5958,200,200,R,2010,3
741383915,21089,5958,200,200,R,2010,4
741383919,19071,5958,200,200,R,2011,1
741383920,19767,5958,200,200,R,2011,2
741383921,19441,5958,200,200,R,2011,3
741383922,21182,5958,200,200,R,2011,4
741383926,19349,5958,200,200,R,2012,1
741383927,20153,5958,200,200,R,2012,2
741383928,20259,5958,200,200,R,2012,3
741383929,23472,5958,200,200,R,2012,4
741383933,19642,5958,200,200,R,2013,1
741383934,20445,5958,200,200,R,2013,2
741383935,20015,5958,200,200,R,2013,3
741383936,21940,5958,200,200,R,2013,4
741383952,10189,5958,200,200,S,2000,1
741383953,11277,5958,200,200,S,2000,2
741383954,10751,5958,200,200,S,2000,3
741383955,12344,5958,200,200,S,2000,4
741383959,10974,5958,200,200,S,2001,1
741383960,12271,5958,200,200,S,2001,2
741383961,11759,5958,200,200,S,2001,3
741383962,13354,5958,200,200,S,2001,4
741383966,12056,5958,200,200,S,2002,1
741383967,13278,5958,200,200,S,2002,2
741383968,12874,5958,200,200,S,2002,3
741383969,14688,5958,200,200,S,2002,4
741383973,12913,5958,200,200,S,2003,1
741383974,14195,5958,200,200,S,2003,2
741383975,13482,5958,200,200,S,2003,3
741383976,15705,5958,200,200,S,2003,4
741383980,13603,5958,200,200,S,2004,1
741383981,14820,5958,200,200,S,2004,2
741383982,14384,5958,200,200,S,2004,3
741383983,16348,5958,200,200,S,2004,4
741383987,14452,5958,200,200,S,2005,1
741383988,15158,5958,200,200,S,2005,2
741383989,15169,5958,200,200,S,2005,3
741383990,16948,5958,200,200,S,2005,4
741383994,15515,5958,200,200,S,2006,1
741383995,16376,5958,200,200,S,2006,2
741383996,16178,5958,200,200,S,2006,3
741383997,17866,5958,200,200,S,2006,4
741384001,16452,5958,200,200,S,2007,1
741384002,17414,5958,200,200,S,2007,2
741384003,17487,5958,200,200,S,2007,3
741384004,19055,5958,200,200,S,2007,4
741384008,17557,5958,200,200,S,2008,1
741384009,17634,5958,200,200,S,2008,2
741384010,17631,5958,200,200,S,2008,3
741384011,19140,5958,200,200,S,2008,4
741384015,17285,5958,200,200,S,2009,1
741384016,18301,5958,200,200,S,2009,2
741384017,18219,5958,200,200,S,2009,3
741384018,19511,5958,200,200,S,2009,4
741384022,17418,5958,200,200,S,2010,1
741384023,18128,5958,200,200,S,2010,2
741384024,18332,5958,200,200,S,2010,3
741384025,19522,5958,200,200,S,2010,4
741384029,18552,5958,200,200,S,2011,1
741384030,18965,5958,200,200,S,2011,2
741384031,19198,5958,200,200,S,2011,3
741384032,20141,5958,200,200,S,2011,4
741384036,18882,5958,200,200,S,2012,1
741384037,19200,5958,200,200,S,2012,2
741384038,19214,5958,200,200,S,2012,3
741384039,20167,5958,200,200,S,2012,4
741384043,19140,5958,200,200,S,2013,1
741384044,19792,5958,200,200,S,2013,2
741384045,19785,5958,200,200,S,2013,3
741384046,20716,5958,200,200,S,2013,4
746641740,,316,80403,100,A,2014,1
746641741,,316,80403,100,A,2014,2
746641742,,316,80403,100,A,2014,3
746641743,,316,80403,100,A,2014,4
746641755,30,316,80403,100,B,2014,1
746641756,,316,80403,100,B,2014,2
746641757,,316,80403,100,B,2014,3
746641758,,316,80403,100,B,2014,4
746641770,,316,80403,100,C,2014,1
746641771,,316,80403,100,C,2014,2
746641772,1083,316,80403,100,C,2014,3
746641773,,316,80403,100,C,2014,4
746641785,,316,80403,100,D,2014,1
746641786,,316,80403,100,D,2014,2
746641787,,316,80403,100,D,2014,3
746641788,,316,80403,100,D,2014,4
746641800,,316,80403,100,E,2014,1
746641801,,316,80403,100,E,2014,2
746641802,,316,80403,100,E,2014,3
746641803,,316,80403,100,E,2014,4
746641815,,316,80403,100,F,2014,1
746641816,,316,80403,100,F,2014,2
746641817,,316,80403,100,F,2014,3
746641818,,316,80403,100,F,2014,4
746641830,,316,80403,100,G,2014,1
746641831,,316,80403,100,G,2014,2
746641832,,316,80403,100,G,2014,3
746641833,,316,80403,100,G,2014,4
746641845,,316,80403,100,H,2014,1
746641846,,316,80403,100,H,2014,2
746641847,,316,80403,100,H,2014,3
746641848,,316,80403,100,H,2014,4
746641860,,316,80403,100,I,2014,1
746641861,,316,80403,100,I,2014,2
746641862,115,316,80403,100,I,2014,3
746641863,,316,80403,100,I,2014,4
746641875,,316,80403,100,J,2014,1
746641876,,316,80403,100,J,2014,2
746641877,,316,80403,100,J,2014,3
746641878,,316,80403,100,J,2014,4
746641890,,316,80403,100,K,2014,1
746641891,,316,80403,100,K,2014,2
746641892,,316,80403,100,K,2014,3
746641893,,316,80403,100,K,2014,4
746641905,,316,80403,100,L,2014,1
746641906,,316,80403,100,L,2014,2
746641907,,316,80403,100,L,2014,3
746641908,,316,80403,100,L,2014,4
746641920,,316,80403,100,M,2014,1
746641921,,316,80403,100,M,2014,2
746641922,,316,80403,100,M,2014,3
746641923,,316,80403,100,M,2014,4
746641935,173,316,80403,100,N,2014,1
746641936,,316,80403,100,N,2014,2
746641937,,316,80403,100,N,2014,3
746641938,,316,80403,100,N,2014,4
746641950,,316,80403,100,O,2014,1
746641951,,316,80403,100,O,2014,2
746641952,,316,80403,100,O,2014,3
746641953,,316,80403,100,O,2014,4
746641965,,316,80403,100,P,2014,1
746641966,,316,80403,100,P,2014,2
746641967,,316,80403,100,P,2014,3
746641968,,316,80403,100,P,2014,4
746641980,,316,80403,100,Q,2014,1
746641981,,316,80403,100,Q,2014,2
746641982,,316,80403,100,Q,2014,3
746641983,,316,80403,100,Q,2014,4
746641995,,316,80403,100,R,2014,1
746641996,,316,80403,100,R,2014,2
746641997,,316,80403,100,R,2014,3
746641998,,316,80403,100,R,2014,4
746642010,,316,80403,100,S,2014,1
746642011,,316,80403,100,S,2014,2
746642012,,316,80403,100,S,2014,3
746642013,,316,80403,100,S,2014,4
746642025,18667,5958,200,100,A,2014,1
746642026,20023,5958,200,100,A,2014,2
746642027,21300,5958,200,100,A,2014,3
746642028,23818,5958,200,100,A,2014,4
746642085,22319,5958,200,100,E,2014,1
746642086,23777,5958,200,100,E,2014,2
746642087,22900,5958,200,100,E,2014,3
746642088,26387,5958,200,100,E,2014,4
746642100,21170,5958,200,100,F,2014,1
746642101,22432,5958,200,100,F,2014,2
746642102,22806,5958,200,100,F,2014,3
746642103,24012,5958,200,100,F,2014,4
746642115,22300,5958,200,100,G,2014,1
746642116,22782,5958,200,100,G,2014,2
746642117,22667,5958,200,100,G,2014,3
746642118,23878,5958,200,100,G,2014,4
746642130,22883,5958,200,100,H,2014,1
746642131,23354,5958,200,100,H,2014,2
746642132,23555,5958,200,100,H,2014,3
746642133,24608,5958,200,100,H,2014,4
746642145,13047,5958,200,100,I,2014,1
746642146,13378,5958,200,100,I,2014,2
746642147,13414,5958,200,100,I,2014,3
746642148,13877,5958,200,100,I,2014,4
746642160,47725,5958,200,100,J,2014,1
746642161,45799,5958,200,100,J,2014,2
746642162,46243,5958,200,100,J,2014,3
746642163,47733,5958,200,100,J,2014,4
746642175,50973,5958,200,100,K,2014,1
746642176,47507,5958,200,100,K,2014,2
746642177,43853,5958,200,100,K,2014,3
746642178,45665,5958,200,100,K,2014,4
746642190,22020,5958,200,100,L,2014,1
746642191,21864,5958,200,100,L,2014,2
746642192,21064,5958,200,100,L,2014,3
746642193,22299,5958,200,100,L,2014,4
746642205,30423,5958,200,100,M,2014,1
746642206,30807,5958,200,100,M,2014,2
746642207,30026,5958,200,100,M,2014,3
746642208,33119,5958,200,100,M,2014,4
746642220,16178,5958,200,100,N,2014,1
746642221,16185,5958,200,100,N,2014,2
746642222,15944,5958,200,100,N,2014,3
746642223,16457,5958,200,100,N,2014,4
746642235,25703,5958,200,100,O,2014,1
746642236,26686,5958,200,100,O,2014,2
746642237,26699,5958,200,100,O,2014,3
746642238,29331,5958,200,100,O,2014,4
746642250,20794,5958,200,100,P,2014,1
746642251,21922,5958,200,100,P,2014,2
746642252,22255,5958,200,100,P,2014,3
746642253,25799,5958,200,100,P,2014,4
746642265,23120,5958,200,100,Q,2014,1
746642266,23966,5958,200,100,Q,2014,2
746642267,24224,5958,200,100,Q,2014,3
746642268,25713,5958,200,100,Q,2014,4
746642280,19293,5958,200,100,R,2014,1
746642281,20004,5958,200,100,R,2014,2
746642282,19631,5958,200,100,R,2014,3
746642283,21547,5958,200,100,R,2014,4
746642295,17667,5958,200,100,S,2014,1
746642296,17974,5958,200,100,S,2014,2
746642297,17773,5958,200,100,S,2014,3
746642298,18732,5958,200,100,S,2014,4
746642880,,316,80403,200,A,2014,1
746642881,,316,80403,200,A,2014,2
746642882,,316,80403,200,A,2014,3
746642883,,316,80403,200,A,2014,4
746642895,,316,80403,200,B,2014,1
746642896,,316,80403,200,B,2014,2
746642897,,316,80403,200,B,2014,3
746642898,,316,80403,200,B,2014,4
746642910,,316,80403,200,C,2014,1
746642911,,316,80403,200,C,2014,2
746642912,,316,80403,200,C,2014,3
746642913,,316,80403,200,C,2014,4
746642925,,316,80403,200,D,2014,1
746642926,,316,80403,200,D,2014,2
746642927,,316,80403,200,D,2014,3
746642928,,316,80403,200,D,2014,4
746642940,,316,80403,200,E,2014,1
746642941,,316,80403,200,E,2014,2
746642942,51,316,80403,200,E,2014,3
746642943,,316,80403,200,E,2014,4
746642955,,316,80403,200,F,2014,1
746642956,,316,80403,200,F,2014,2
746642957,214,316,80403,200,F,2014,3
746642958,,316,80403,200,F,2014,4
746642970,476,316,80403,200,G,2014,1
746642971,,316,80403,200,G,2014,2
746642972,479,316,80403,200,G,2014,3
746642973,,316,80403,200,G,2014,4
746642985,,316,80403,200,H,2014,1
746642986,,316,80403,200,H,2014,2
746642987,,316,80403,200,H,2014,3
746642988,,316,80403,200,H,2014,4
746643000,,316,80403,200,I,2014,1
746643001,110,316,80403,200,I,2014,2
746643002,,316,80403,200,I,2014,3
746643003,,316,80403,200,I,2014,4
746643015,,316,80403,200,J,2014,1
746643016,,316,80403,200,J,2014,2
746643017,,316,80403,200,J,2014,3
746643018,100,316,80403,200,J,2014,4
746643030,71,316,80403,200,K,2014,1
746643031,71,316,80403,200,K,2014,2
746643032,,316,80403,200,K,2014,3
746643033,,316,80403,200,K,2014,4
746643045,,316,80403,200,L,2014,1
746643046,,316,80403,200,L,2014,2
746643047,,316,80403,200,L,2014,3
746643048,,316,80403,200,L,2014,4
746643060,,316,80403,200,M,2014,1
746643061,,316,80403,200,M,2014,2
746643062,,316,80403,200,M,2014,3
746643063,,316,80403,200,M,2014,4
746643075,,316,80403,200,N,2014,1
746643076,,316,80403,200,N,2014,2
746643077,,316,80403,200,N,2014,3
746643078,,316,80403,200,N,2014,4
746643090,,316,80403,200,O,2014,1
746643091,,316,80403,200,O,2014,2
746643092,,316,80403,200,O,2014,3
746643093,,316,80403,200,O,2014,4
746643105,,316,80403,200,P,2014,1
746643106,274,316,80403,200,P,2014,2
746643107,,316,80403,200,P,2014,3
746643108,,316,80403,200,P,2014,4
746643120,,316,80403,200,Q,2014,1
746643121,,316,80403,200,Q,2014,2
746643122,,316,80403,200,Q,2014,3
746643123,,316,80403,200,Q,2014,4
746643135,,316,80403,200,R,2014,1
746643136,,316,80403,200,R,2014,2
746643137,,316,80403,200,R,2014,3
746643138,,316,80403,200,R,2014,4
746643150,,316,80403,200,S,2014,1
746643151,,316,80403,200,S,2014,2
746643152,44,316,80403,200,S,2014,3
746643153,,316,80403,200,S,2014,4
746643165,18978,5958,200,200,A,2014,1
746643166,20371,5958,200,200,A,2014,2
746643167,21644,5958,200,200,A,2014,3
746643168,24201,5958,200,200,A,2014,4
746643180,29603,5958,200,200,B,2014,1
746643181,30844,5958,200,200,B,2014,2
746643182,29354,5958,200,200,B,2014,3
746643183,35406,5958,200,200,B,2014,4
746643195,24763,5958,200,200,C,2014,1
746643196,25826,5958,200,200,C,2014,2
746643197,25092,5958,200,200,C,2014,3
746643198,27125,5958,200,200,C,2014,4
746643210,42997,5958,200,200,D,2014,1
746643211,39522,5958,200,200,D,2014,2
746643212,38234,5958,200,200,D,2014,3
746643213,43622,5958,200,200,D,2014,4
746643225,22757,5958,200,200,E,2014,1
746643226,24116,5958,200,200,E,2014,2
746643227,23237,5958,200,200,E,2014,3
746643228,26864,5958,200,200,E,2014,4
746643240,21530,5958,200,200,F,2014,1
746643241,22743,5958,200,200,F,2014,2
746643242,23179,5958,200,200,F,2014,3
746643243,24337,5958,200,200,F,2014,4
746643255,23249,5958,200,200,G,2014,1
746643256,23760,5958,200,200,G,2014,2
746643257,23676,5958,200,200,G,2014,3
746643258,24898,5958,200,200,G,2014,4
746643270,23185,5958,200,200,H,2014,1
746643271,23660,5958,200,200,H,2014,2
746643272,23696,5958,200,200,H,2014,3
746643273,24955,5958,200,200,H,2014,4
746643285,13578,5958,200,200,I,2014,1
746643286,13915,5958,200,200,I,2014,2
746643287,13950,5958,200,200,I,2014,3
746643288,14431,5958,200,200,I,2014,4
746643300,48684,5958,200,200,J,2014,1
746643301,46813,5958,200,200,J,2014,2
746643302,47239,5958,200,200,J,2014,3
746643303,48744,5958,200,200,J,2014,4
746643315,52257,5958,200,200,K,2014,1
746643316,48750,5958,200,200,K,2014,2
746643317,45054,5958,200,200,K,2014,3
746643318,46979,5958,200,200,K,2014,4
746643330,22957,5958,200,200,L,2014,1
746643331,22853,5958,200,200,L,2014,2
746643332,21977,5958,200,200,L,2014,3
746643333,23265,5958,200,200,L,2014,4
746643345,31832,5958,200,200,M,2014,1
746643346,32312,5958,200,200,M,2014,2
746643347,31443,5958,200,200,M,2014,3
746643348,34621,5958,200,200,M,2014,4
746643360,17164,5958,200,200,N,2014,1
746643361,17218,5958,200,200,N,2014,2
746643362,16938,5958,200,200,N,2014,3
746643363,17483,5958,200,200,N,2014,4
746643375,26163,5958,200,200,O,2014,1
746643376,27174,5958,200,200,O,2014,2
746643377,27132,5958,200,200,O,2014,3
746643378,29818,5958,200,200,O,2014,4
746643390,23119,5958,200,200,P,2014,1
746643391,24459,5958,200,200,P,2014,2
746643392,24736,5958,200,200,P,2014,3
746643393,28704,5958,200,200,P,2014,4
746643405,24557,5958,200,200,Q,2014,1
746643406,25483,5958,200,200,Q,2014,2
746643407,25707,5958,200,200,Q,2014,3
746643408,27319,5958,200,200,Q,2014,4
746643420,20468,5958,200,200,R,2014,1
746643421,21196,5958,200,200,R,2014,2
746643422,20788,5958,200,200,R,2014,3
746643423,22756,5958,200,200,R,2014,4
746643435,19806,5958,200,200,S,2014,1
746643436,20221,5958,200,200,S,2014,2
746643437,19955,5958,200,200,S,2014,3
746643438,21177,5958,200,200,S,2014,4
763234488,,316,80403,100,A,2015,1
763234489,,316,80403,100,A,2015,2
763234490,,316,80403,100,A,2015,3
763234491,,316,80403,100,A,2015,4
763234503,,316,80403,100,B,2015,1
763234504,,316,80403,100,B,2015,2
763234505,29,316,80403,100,B,2015,3
763234506,,316,80403,100,B,2015,4
763234518,,316,80403,100,C,2015,1
763234519,,316,80403,100,C,2015,2
763234520,,316,80403,100,C,2015,3
763234521,1127,316,80403,100,C,2015,4
763234533,,316,80403,100,D,2015,1
763234534,,316,80403,100,D,2015,2
763234535,,316,80403,100,D,2015,3
763234536,,316,80403,100,D,2015,4
763234548,,316,80403,100,E,2015,1
763234549,,316,80403,100,E,2015,2
763234550,52,316,80403,100,E,2015,3
763234551,,316,80403,100,E,2015,4
763234563,,316,80403,100,F,2015,1
763234564,213,316,80403,100,F,2015,2
763234565,,316,80403,100,F,2015,3
763234566,,316,80403,100,F,2015,4
763234578,,316,80403,100,G,2015,1
763234579,,316,80403,100,G,2015,2
763234580,,316,80403,100,G,2015,3
763234581,,316,80403,100,G,2015,4
